pignum,sample_ID,Gender,weight_9_12,weight_10_9,weight,AULC,experiment,day,tissue,num_seqs,treatment,set,log_sal,nurse_gain,pen,pig_day_tissue,acetate,propionate,isobutyrate,butyrate,isovalerate,valerate,caproate,oxalate,phenylacetate,succinate,lactate
422,X12bP422D7F,M,5.8,16.35,NA,42.14830758902224,X12b,D7,F,24721,ZnCu,X12b_D7_F_ZnCu,2.47712125471966,10.55,85,422_D7_F,93.36393000000001,33.95904,4.3381799999999995,23.82552,5.49528,8.44137,1.17682,0,1.46841,2.4246,12.62046
426,X12bP426D0F,M,8.05,17.1,NA,33.45154499349597,X12b,D0,F,28352,Acid,X12b_D0_F_Acid,0,9.05,86,426_D0_F,77.85090000000001,38.017649999999996,3.20154,20.60472,3.8448,6.7248,1.33543,0,0.99423,1.15629,0
426,X12bP426D0Q,M,8.05,17.1,NA,33.45154499349597,X12b,D0,Q,24589,Acid,X12b_D0_Q_Acid,0,9.05,86,426_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,X12bP426D14F,M,8.05,17.1,NA,33.45154499349597,X12b,D14,F,28984,Acid,X12b_D14_F_Acid,1.69897000433602,9.05,86,426_D14_F,91.17768,37.41624,4.43154,31.2675,5.47482,6.1513800000000005,1.1912800000000001,0.28089000000000003,1.41516,1.21662,0.35961
426,X12bP426D21C,M,8.05,17.1,NA,33.45154499349597,X12b,D21,C,29577,Acid,X12b_D21_C_Acid,1.90308998699194,9.05,86,426_D21_C,86.35719,39.27294,0.34917,21.53151,0.30378,3.50061,0.6849000000000001,0.7188,0.13485,0.6372599999999999,1.27941
426,X12bP426D21F,M,8.05,17.1,NA,33.45154499349597,X12b,D21,F,20559,Acid,X12b_D21_F_Acid,1.69897000433602,9.05,86,426_D21_F,84.92880000000001,27.607950000000002,3.42054,15.94059,4.7722500000000005,4.29768,0.2716300000000001,0.38982,1.2957,5.4444300000000005,22.18419
426,X12bP426D2F,M,8.05,17.1,NA,33.45154499349597,X12b,D2,F,18367,Acid,X12b_D2_F_Acid,0,9.05,86,426_D2_F,80.07345000000001,27.507960000000004,4.09158,18.26835,4.45866,6.194789999999999,1.52989,0,1.21863,1.6594799999999998,13.296180000000001
426,X12bP426D7F,M,8.05,17.1,NA,33.45154499349597,X12b,D7,F,21236,Acid,X12b_D7_F_Acid,2.60205999132796,9.05,86,426_D7_F,90.97311,32.384339999999995,5.6802,20.88657,8.473980000000001,7.47402,2.16235,0,2.29542,1.51491,11.957819999999998
432,X12bP432D0F,F,7.5,14.75,NA,39.22682509756045,X12b,D0,F,25560,ZnCu,X12b_D0_F_ZnCu,0,7.25,87,432_D0_F,72.10656000000002,30.690929999999998,3.6182700000000003,16.2738,4.58925,3.36981,1.1569,0,1.13577,1.22718,1.94067
432,X12bP432D0Q,F,7.5,14.75,NA,39.22682509756045,X12b,D0,Q,22958,ZnCu,X12b_D0_Q_ZnCu,0,7.25,87,432_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,X12bP432D14F,F,7.5,14.75,NA,39.22682509756045,X12b,D14,F,25185,ZnCu,X12b_D14_F_ZnCu,1.69897000433602,7.25,87,432_D14_F,90.33453000000002,43.51431,4.26738,32.3562,6.61908,8.9427,1.3884400000000001,0,1.89534,2.37858,0
432,X12bP432D21C,F,7.5,14.75,NA,39.22682509756045,X12b,D21,C,31515,ZnCu,X12b_D21_C_ZnCu,1.30102999566398,7.25,87,432_D21_C,86.59734,38.61417,0.32757,15.99594,0.35145000000000004,2.19882,0.46097999999999995,0.27405,0.18705,0.85779,5.88039
432,X12bP432D21F,F,7.5,14.75,NA,39.22682509756045,X12b,D21,F,31362,ZnCu,X12b_D21_F_ZnCu,1.69897000433602,7.25,87,432_D21_F,75.13749000000001,24.980639999999998,3.15906,18.9063,4.16133,5.8622700000000005,1.1349099999999999,0,1.14417,2.2026,33.8283
432,X12bP432D2F,F,7.5,14.75,NA,39.22682509756045,X12b,D2,F,28452,ZnCu,X12b_D2_F_ZnCu,2,7.25,87,432_D2_F,71.48934,31.43382,3.97758,17.283389999999997,5.43234,3.56676,1.2454299999999998,0,1.41903,1.5536400000000001,0.7397100000000001
432,X12bP432D7F,F,7.5,14.75,NA,39.22682509756045,X12b,D7,F,38077,ZnCu,X12b_D7_F_ZnCu,2.39794000867204,7.25,87,432_D7_F,81.91044000000001,54.36717,5.31978,34.23726,7.6623600000000005,14.79288,3.19963,0,1.91304,1.26567,0.48768
43,X12bP43D0F,F,6.9,13.45,NA,32.565656991381104,X12b,D0,F,26259,RCS,X12b_D0_F_RCS,0,6.549999999999999,9,43_D0_F,77.49774000000001,33.09534,3.6926099999999997,19.818450000000002,4.55949,7.023390000000001,2.14225,0,1.1419199999999998,0.8731200000000001,1.77717
43,X12bP43D0Q,F,6.9,13.45,NA,32.565656991381104,X12b,D0,Q,22423,RCS,X12b_D0_Q_RCS,0,6.549999999999999,9,43_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,X12bP43D14F,F,6.9,13.45,NA,32.565656991381104,X12b,D14,F,8767,RCS,X12b_D14_F_RCS,1.69897000433602,6.549999999999999,9,43_D14_F,81.43044,36.97512,3.3884999999999996,23.80245,4.3618500000000004,9.71154,2.29717,0,1.25736,1.20756,0.42279
43,X12bP43D21C,F,6.9,13.45,NA,32.565656991381104,X12b,D21,C,23012,RCS,X12b_D21_C_RCS,1.30102999566398,6.549999999999999,9,43_D21_C,85.84647000000001,40.82817,0.46797,24.39369,0.46554000000000006,5.11386,0.8884799999999999,0.26706,0.14478,0.777,0.7621800000000001
43,X12bP43D21F,F,6.9,13.45,NA,32.565656991381104,X12b,D21,F,32580,RCS,X12b_D21_F_RCS,0,6.549999999999999,9,43_D21_F,87.14508000000001,29.92362,3.39564,19.89042,4.59495,6.33189,2.3299600000000003,0,1.22619,0.7148399999999999,6.459900000000001
43,X12bP43D2F,F,6.9,13.45,NA,32.565656991381104,X12b,D2,F,19850,RCS,X12b_D2_F_RCS,2.17609125905568,6.549999999999999,9,43_D2_F,73.24458,42.86259,2.95398,18.61296,3.3063900000000004,10.75242,1.9828899999999998,0,0.8952899999999999,0.92286,2.05347
43,X12bP43D7F,F,6.9,13.45,NA,32.565656991381104,X12b,D7,F,22638,RCS,X12b_D7_F_RCS,2.17609125905568,6.549999999999999,9,43_D7_F,84.6954,42.04209,4.19325,15.558330000000002,5.08917,8.68944,2.2866999999999997,0,1.31769,2.29479,11.12829
450,X12bP450D0F,M,5.15,13.25,NA,33.9794000867204,X12b,D0,F,19947,ZnCu,X12b_D0_F_ZnCu,0,8.1,90,450_D0_F,74.99430000000001,30.25515,2.1969,14.15955,2.0068799999999998,4.04559,0.35923,0,0.5229900000000001,1.45293,4.7952
450,X12bP450D0Q,M,5.15,13.25,NA,33.9794000867204,X12b,D0,Q,17887,ZnCu,X12b_D0_Q_ZnCu,0,8.1,90,450_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,X12bP450D14F,M,5.15,13.25,NA,33.9794000867204,X12b,D14,F,21552,ZnCu,X12b_D14_F_ZnCu,1.69897000433602,8.1,90,450_D14_F,63.883050000000004,17.49852,2.71875,13.452659999999998,3.29028,2.40963,0,0,0.96561,1.14078,2.04564
450,X12bP450D21C,M,5.15,13.25,NA,33.9794000867204,X12b,D21,C,25005,ZnCu,X12b_D21_C_ZnCu,0,8.1,90,450_D21_C,84.76716,42.1662,0.57732000000000006,14.77335,0.53739,1.0997700000000001,0.38273999999999997,0.51513,0,0.6435599999999999,1.38495
450,X12bP450D21F,M,5.15,13.25,NA,33.9794000867204,X12b,D21,F,27247,ZnCu,X12b_D21_F_ZnCu,1.69897000433602,8.1,90,450_D21_F,86.89365000000001,22.455479999999998,2.52093,13.820070000000001,3.43191,2.62626,0.06304000000000004,0.54174,1.02177,5.52156,22.74669
450,X12bP450D2F,M,5.15,13.25,NA,33.9794000867204,X12b,D2,F,29220,ZnCu,X12b_D2_F_ZnCu,1.69897000433602,8.1,90,450_D2_F,73.2882,27.605639999999998,1.7650199999999998,16.46649,1.43862,4.4023200000000005,0.14125000000000004,0,0.34923,0.5724899999999999,5.66037
450,X12bP450D7F,M,5.15,13.25,NA,33.9794000867204,X12b,D7,F,16662,ZnCu,X12b_D7_F_ZnCu,1.69897000433602,8.1,90,450_D7_F,91.21146,37.23966,4.435499999999999,25.416510000000002,5.77149,7.84614,0.68221,0,1.52976,1.5567000000000002,11.426820000000001
453,X12bP453D0F,M,5.95,17.3,NA,39.285580060704284,X12b,D0,F,20413,RCS,X12b_D0_F_RCS,0,11.350000000000001,91,453_D0_F,64.63593,25.99281,2.4510300000000003,11.72169,2.60187,3.57024,1.07233,0,0.6966,1.9434,6.68448
453,X12bP453D14F,M,5.95,17.3,NA,39.285580060704284,X12b,D14,F,28830,RCS,X12b_D14_F_RCS,1.69897000433602,11.350000000000001,91,453_D14_F,95.93865000000001,27.059189999999997,4.402620000000001,16.27611,5.58462,5.09361,1.3572700000000002,0,1.68045,0.7731600000000001,4.76247
453,X12bP453D21C,M,5.95,17.3,NA,39.285580060704284,X12b,D21,C,25051,RCS,X12b_D21_C_RCS,2,11.350000000000001,91,453_D21_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,X12bP453D21F,M,5.95,17.3,NA,39.285580060704284,X12b,D21,F,73017,RCS,X12b_D21_F_RCS,1.69897000433602,11.350000000000001,91,453_D21_F,95.17062000000001,31.282559999999997,3.21549,15.98973,3.6276599999999997,3.67845,0.7450299999999999,0,1.12422,3.01911,23.897819999999996
453,X12bP453D2F,M,5.95,17.3,NA,39.285580060704284,X12b,D2,F,4186,RCS,X12b_D2_F_RCS,2.69897000433602,11.350000000000001,91,453_D2_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,X12bP453D7F,M,5.95,17.3,NA,39.285580060704284,X12b,D7,F,21380,RCS,X12b_D7_F_RCS,2,11.350000000000001,91,453_D7_F,38.09802,13.109189999999998,1.5266699999999997,6.80175,1.9717799999999999,1.9954199999999997,0.7037800000000001,0,0.57597,0.81477,10.76253
458,X12bP458D0F,F,6.8,12.65,NA,41.46695257709693,X12b,D0,F,22853,Control,X12b_D0_F_Control,0,5.8500000000000005,92,458_D0_F,64.48245000000001,21.20103,3.6736500000000003,11.88396,4.64823,2.7858300000000003,0.7175499999999999,0,1.15116,0.9757499999999999,0.61485
458,X12bP458D0Q,F,6.8,12.65,NA,41.46695257709693,X12b,D0,Q,41339,Control,X12b_D0_Q_Control,0,5.8500000000000005,92,458_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,X12bP458D14F,F,6.8,12.65,NA,41.46695257709693,X12b,D14,F,18641,Control,X12b_D14_F_Control,1.69897000433602,5.8500000000000005,92,458_D14_F,80.44338,25.91304,3.22449,15.9786,4.0893,3.95439,1.65082,0,1.29696,0.84375,0.37734
458,X12bP458D21C,F,6.8,12.65,NA,41.46695257709693,X12b,D21,C,24893,Control,X12b_D21_C_Control,3.08635983067475,5.8500000000000005,92,458_D21_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,X12bP458D21F,F,6.8,12.65,NA,41.46695257709693,X12b,D21,F,29290,Control,X12b_D21_F_Control,1.69897000433602,5.8500000000000005,92,458_D21_F,96.51978000000001,31.70553,3.6199199999999996,18.64386,5.1588,4.52715,1.5312999999999999,0,1.5114299999999998,0.97131,8.76219
458,X12bP458D21X,F,6.8,12.65,NA,41.46695257709693,X12b,D21,X,30888,Control,X12b_D21_X_Control,1.30102999566398,5.8500000000000005,92,458_D21_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,X12bP458D2F,F,6.8,12.65,NA,41.46695257709693,X12b,D2,F,21432,Control,X12b_D2_F_Control,3.32221929473392,5.8500000000000005,92,458_D2_F,68.985,23.484630000000003,2.33793,9.857099999999999,2.35617,2.23665,0.46923999999999993,0,0.75264,1.4554200000000002,2.93562
458,X12bP458D7F,F,6.8,12.65,NA,41.46695257709693,X12b,D7,F,29704,Control,X12b_D7_F_Control,2,5.8500000000000005,92,458_D7_F,110.50547999999999,46.204139999999995,6.2706599999999995,28.127969999999998,10.14363,11.49207,3.3988000000000005,0,2.4853199999999998,1.01217,5.443020000000001
461,X12bP461D0F,M,4.9,11.95,NA,30.892790030352142,X12b,D0,F,34946,Bglu,X12b_D0_F_Bglu,0,7.049999999999999,93,461_D0_F,57.882,29.113260000000004,3.50652,13.612289999999998,4.45812,5.76609,1.15021,0,1.15977,1.77372,1.5516
461,X12bP461D0Q,M,4.9,11.95,NA,30.892790030352142,X12b,D0,Q,17809,Bglu,X12b_D0_Q_Bglu,0,7.049999999999999,93,461_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,X12bP461D14F,M,4.9,11.95,NA,30.892790030352142,X12b,D14,F,27038,Bglu,X12b_D14_F_Bglu,1.69897000433602,7.049999999999999,93,461_D14_F,89.95776000000001,34.90227,4.22595,25.47972,5.73003,7.308539999999999,2.96767,0,1.68027,1.89081,1.4301
461,X12bP461D21C,M,4.9,11.95,NA,30.892790030352142,X12b,D21,C,29174,Bglu,X12b_D21_C_Bglu,0,7.049999999999999,93,461_D21_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,X12bP461D21F,M,4.9,11.95,NA,30.892790030352142,X12b,D21,F,12973,Bglu,X12b_D21_F_Bglu,0,7.049999999999999,93,461_D21_F,89.95497,30.640259999999998,5.31987,21.860190000000003,7.946250000000001,6.778979999999999,2.1505,0,2.1736500000000003,1.19124,17.29245
461,X12bP461D2F,M,4.9,11.95,NA,30.892790030352142,X12b,D2,F,27584,Bglu,X12b_D2_F_Bglu,2,7.049999999999999,93,461_D2_F,60.9561,35.77383,2.95395,15.935580000000002,2.8151699999999997,6.27543,1.3056100000000002,0,0.88164,2.18706,4.17573
461,X12bP461D7F,M,4.9,11.95,NA,30.892790030352142,X12b,D7,F,34940,Bglu,X12b_D7_F_Bglu,2,7.049999999999999,93,461_D7_F,84.26136000000001,42.11136,5.0682,16.97277,5.86869,10.15035,1.9627599999999998,0,1.6408500000000001,4.0448699999999995,18.0429
469,X12bP469D0F,F,7,13.7,NA,37.99084821159424,X12b,D0,F,19376,RCS,X12b_D0_F_RCS,0,6.699999999999999,94,469_D0_F,90.77682000000001,41.64099,2.90745,23.847810000000003,3.14985,6.3958200000000005,1.8739,0,0.78519,1.7659799999999999,1.76001
469,X12bP469D14F,F,7,13.7,NA,37.99084821159424,X12b,D14,F,28618,RCS,X12b_D14_F_RCS,1.69897000433602,6.699999999999999,94,469_D14_F,104.19216000000002,41.482350000000004,4.1729400000000005,23.43207,5.90583,9.85437,3.7010500000000004,0,1.4536799999999999,1.43541,1.16916
469,X12bP469D21C,F,7,13.7,NA,37.99084821159424,X12b,D21,C,27816,RCS,X12b_D21_C_RCS,2.95424250943932,6.699999999999999,94,469_D21_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,X12bP469D2F,F,7,13.7,NA,37.99084821159424,X12b,D2,F,22926,RCS,X12b_D2_F_RCS,2.84509804001426,6.699999999999999,94,469_D2_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,X12bP469D7F,F,7,13.7,NA,37.99084821159424,X12b,D7,F,23135,RCS,X12b_D7_F_RCS,1.69897000433602,6.699999999999999,94,469_D7_F,78.30705,34.018919999999994,3.73413,23.07426,4.43244,7.656270000000001,3.40906,0,1.2000000000000002,1.8873600000000001,15.27915
472,X12bP472D0F,F,5.7,15.45,NA,42.355783148721954,X12b,D0,F,21049,ZnCu,X12b_D0_F_ZnCu,0,9.75,95,472_D0_F,62.65932,27.30048,2.16648,11.62533,2.0967599999999997,2.77785,0.6323799999999999,0,0.5986199999999999,1.0814400000000002,0.9157200000000001
472,X12bP472D0Q,F,5.7,15.45,NA,42.355783148721954,X12b,D0,Q,18467,ZnCu,X12b_D0_Q_ZnCu,0,9.75,95,472_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,X12bP472D14F,F,5.7,15.45,NA,42.355783148721954,X12b,D14,F,28176,ZnCu,X12b_D14_F_ZnCu,1.69897000433602,9.75,95,472_D14_F,72.87837,41.329409999999996,3.01497,27.18498,3.3089699999999995,8.45766,1.50652,0,0.9157500000000001,1.11465,0.49521
472,X12bP472D21C,F,5.7,15.45,NA,42.355783148721954,X12b,D21,C,33665,ZnCu,X12b_D21_C_ZnCu,1.77815125038364,9.75,95,472_D21_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,X12bP472D21F,F,5.7,15.45,NA,42.355783148721954,X12b,D21,F,29827,ZnCu,X12b_D21_F_ZnCu,1.69897000433602,9.75,95,472_D21_F,84.92214000000001,23.38053,2.59527,20.40018,2.77527,6.50328,0.8852500000000001,0.36204,0.74448,3.64806,21.89181
472,X12bP472D2F,F,5.7,15.45,NA,42.355783148721954,X12b,D2,F,20672,ZnCu,X12b_D2_F_ZnCu,2.54406804435028,9.75,95,472_D2_F,69.63474000000001,34.116029999999995,2.1945,20.87949,1.57818,5.7787500000000005,1.02541,0,0.44597999999999993,1.00128,0.41571
472,X12bP472D7F,F,5.7,15.45,NA,42.355783148721954,X12b,D7,F,28715,ZnCu,X12b_D7_F_ZnCu,2.60205999132796,9.75,95,472_D7_F,81.86892000000002,45.97929,1.9551599999999998,15.33606,2.3281199999999997,13.940100000000001,1.7324200000000003,0,0.7094100000000001,2.0784599999999998,5.62185
50,X12bP50D0Q,NA,7.85,14.75,NA,39.67801693934886,X12b,D0,Q,33536,RPS,X12b_D0_Q_RPS,0,6.9,10,50_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,X12bP50D14F,NA,7.85,14.75,NA,39.67801693934886,X12b,D14,F,37573,RPS,X12b_D14_F_RPS,1.69897000433602,6.9,10,50_D14_F,99.08505000000001,35.54787,4.79661,28.680389999999996,6.697649999999999,9.6465,4.33267,0,1.7115299999999998,1.37991,0.38256
50,X12bP50D21C,NA,7.85,14.75,NA,39.67801693934886,X12b,D21,C,34292,RPS,X12b_D21_C_RPS,1.60205999132796,6.9,10,50_D21_C,95.56272,60.821940000000005,0.65292,22.17693,0.57312,4.5033,0.48774,0,0.16254,0.59826,0.34782
50,X12bP50D21F,NA,7.85,14.75,NA,39.67801693934886,X12b,D21,F,21985,RPS,X12b_D21_F_RPS,0,6.9,10,50_D21_F,92.90610000000001,45.28071,5.85663,32.411339999999996,8.16198,11.05704,2.0863899999999997,0,2.10384,1.82952,5.03787
50,X12bP50D21X,NA,7.85,14.75,NA,39.67801693934886,X12b,D21,X,25605,RPS,X12b_D21_X_RPS,0,6.9,10,50_D21_X,95.56272,60.821940000000005,0.65292,22.17693,0.57312,4.5033,0.48774,0,0.16254,0.59826,0.34782
50,X12bP50D2F,NA,7.85,14.75,NA,39.67801693934886,X12b,D2,F,30077,RPS,X12b_D2_F_RPS,3.17609125905568,6.9,10,50_D2_F,75.13587000000001,36.88344,4.91448,29.36967,7.73898,11.35332,2.50123,0,1.8975,1.1595300000000002,1.80864
50,X12bP50D7F,NA,7.85,14.75,NA,39.67801693934886,X12b,D7,F,24548,RPS,X12b_D7_F_RPS,2.77815125038364,6.9,10,50_D7_F,85.21539,31.847009999999997,5.26128,21.999959999999998,7.07145,8.51421,2.8063000000000002,0,1.84398,2.52591,16.53345
52,X12bP52D0F,F,7.1,17.5,NA,33.9794000867204,X12b,D0,F,17967,Acid,X12b_D0_F_Acid,0,10.4,11,52_D0_F,71.7381,28.931369999999998,1.9880999999999998,11.3373,1.82877,4.05834,0.13786000000000004,0,0.43920000000000003,1.41522,1.1695799999999998
52,X12bP52D0Q,F,7.1,17.5,NA,33.9794000867204,X12b,D0,Q,1502,Acid,X12b_D0_Q_Acid,0,10.4,11,52_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,X12bP52D14F,F,7.1,17.5,NA,33.9794000867204,X12b,D14,F,33385,Acid,X12b_D14_F_Acid,1.69897000433602,10.4,11,52_D14_F,79.9347,29.228160000000003,3.4857899999999997,19.45557,4.21152,4.93671,1.7056300000000002,0,1.27305,0.49527,0.6744300000000001
52,X12bP52D21C,F,7.1,17.5,NA,33.9794000867204,X12b,D21,C,28112,Acid,X12b_D21_C_Acid,3.60205999132796,10.4,11,52_D21_C,76.16973,41.083980000000004,0.41148,15.002580000000002,0.39381,2.77431,0.55824,0.66351,0.16353,0.43065000000000003,1.6598100000000002
52,X12bP52D21F,F,7.1,17.5,NA,33.9794000867204,X12b,D21,F,22557,Acid,X12b_D21_F_Acid,1.69897000433602,10.4,11,52_D21_F,89.45898000000001,48.75453,5.38374,35.846909999999994,8.527890000000001,10.370159999999998,2.8554399999999998,0,2.1461099999999997,1.70559,0.45912000000000003
52,X12bP52D2F,F,7.1,17.5,NA,33.9794000867204,X12b,D2,F,25950,Acid,X12b_D2_F_Acid,1.69897000433602,10.4,11,52_D2_F,53.80119,31.88241,2.2353300000000003,9.57642,1.60485,6.23466,0.34024000000000004,0,0.4008,0.58638,1.01022
52,X12bP52D7F,F,7.1,17.5,NA,33.9794000867204,X12b,D7,F,25573,Acid,X12b_D7_F_Acid,1.69897000433602,10.4,11,52_D7_F,88.36635000000001,36.04599,3.6478200000000003,18.88071,5.01414,9.375509999999998,1.8833799999999998,0,1.3520699999999999,2.92734,16.53024
65,X12bP65D0F,F,6.35,15.2,NA,40.758460128180246,X12b,D0,F,18284,RCS,X12b_D0_F_RCS,0,8.85,13,65_D0_F,63.572700000000005,23.88957,2.99943,13.78278,3.3533999999999997,5.17638,1.22986,0,0.8768099999999999,0.53826,0.64374
65,X12bP65D0Q,F,6.35,15.2,NA,40.758460128180246,X12b,D0,Q,12566,RCS,X12b_D0_Q_RCS,0,8.85,13,65_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,X12bP65D14F,F,6.35,15.2,NA,40.758460128180246,X12b,D14,F,19473,RCS,X12b_D14_F_RCS,1.69897000433602,8.85,13,65_D14_F,76.27065,28.27059,3.1787099999999997,13.6815,4.021649999999999,6.39084,1.69027,0,1.10406,2.4846000000000004,4.52757
65,X12bP65D21C,F,6.35,15.2,NA,40.758460128180246,X12b,D21,C,25226,RCS,X12b_D21_C_RCS,2.20411998265593,8.85,13,65_D21_C,96.47352000000001,45.16419,0.36537,20.75727,0.33282,3.77064,0.46563,0.28641,0.13818,0.5236799999999999,0.70029
65,X12bP65D21F,F,6.35,15.2,NA,40.758460128180246,X12b,D21,F,44954,RCS,X12b_D21_F_RCS,1.69897000433602,8.85,13,65_D21_F,92.08107,33.891000000000005,3.10257,21.02898,4.2631499999999996,7.250310000000001,1.81543,0,1.21761,2.7712499999999998,29.815530000000003
65,X12bP65D2F,F,6.35,15.2,NA,40.758460128180246,X12b,D2,F,24697,RCS,X12b_D2_F_RCS,2,8.85,13,65_D2_F,77.16447000000001,38.924459999999996,4.0921199999999995,23.44623,4.72143,9.52341,2.6971299999999996,0,1.2936,2.0559000000000003,3.60168
65,X12bP65D7F,F,6.35,15.2,NA,40.758460128180246,X12b,D7,F,30275,RCS,X12b_D7_F_RCS,2.65321251377534,8.85,13,65_D7_F,83.02872,47.02713,3.5910900000000003,26.354280000000003,4.15998,14.450490000000002,2.8419099999999995,0,1.10814,2.7819000000000003,13.83342
6,X12bP6D0F,F,4.9,14.55,NA,46.56364552198028,X12b,D0,F,18633,Bglu,X12b_D0_F_Bglu,0,9.65,2,6_D0_F,68.45259,31.26123,1.47045,14.746590000000001,1.23189,4.13532,0.67204,0,0.35205,1.2339,1.18008
6,X12bP6D0Q,F,4.9,14.55,NA,46.56364552198028,X12b,D0,Q,16077,Bglu,X12b_D0_Q_Bglu,0,9.65,2,6_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,X12bP6D14F,F,4.9,14.55,NA,46.56364552198028,X12b,D14,F,28841,Bglu,X12b_D14_F_Bglu,1.69897000433602,9.65,2,6_D14_F,84.67593000000001,42.207119999999996,4.80636,23.058390000000003,7.450470000000001,11.48454,2.89663,0,1.8757800000000002,1.6880700000000002,0.36924
6,X12bP6D21C,F,4.9,14.55,NA,46.56364552198028,X12b,D21,C,19980,Bglu,X12b_D21_C_Bglu,3.17609125905568,9.65,2,6_D21_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,X12bP6D21F,F,4.9,14.55,NA,46.56364552198028,X12b,D21,F,20663,Bglu,X12b_D21_F_Bglu,1.69897000433602,9.65,2,6_D21_F,72.73410000000001,28.522620000000003,3.57723,16.55718,4.88499,4.63392,1.2295600000000002,0,1.3206,1.1286,22.348499999999998
6,X12bP6D2F,F,4.9,14.55,NA,46.56364552198028,X12b,D2,F,24287,Bglu,X12b_D2_F_Bglu,2.47712125471966,9.65,2,6_D2_F,67.42041000000002,34.21011,2.49297,19.08909,2.51679,7.413450000000001,1.59409,0,0.62409,2.3094599999999996,4.59006
6,X12bP6D7F,F,4.9,14.55,NA,46.56364552198028,X12b,D7,F,21826,Bglu,X12b_D7_F_Bglu,3.34242268082221,9.65,2,6_D7_F,77.26479,32.239110000000004,3.66702,10.33323,4.044510000000001,6.40305,1.34749,0,1.06377,3.51285,9.208680000000001
74,X12bP74D0F,M,6.6,13.75,NA,45.29280930736749,X12b,D0,F,16670,ZnCu,X12b_D0_F_ZnCu,0,7.15,15,74_D0_F,72.72012000000001,33.17523,5.09994,21.63843,6.8672699999999995,5.03991,1.52053,0,1.72746,1.17651,0.82728
74,X12bP74D0Q,M,6.6,13.75,NA,45.29280930736749,X12b,D0,Q,41296,ZnCu,X12b_D0_Q_ZnCu,0,7.15,15,74_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,X12bP74D14F,M,6.6,13.75,NA,45.29280930736749,X12b,D14,F,24822,ZnCu,X12b_D14_F_ZnCu,1.69897000433602,7.15,15,74_D14_F,93.79671,36.78096,4.4592600000000004,21.48255,6.08946,5.3539200000000005,1.4283099999999997,0,1.68546,1.4353799999999999,0.30378
74,X12bP74D21C,M,6.6,13.75,NA,45.29280930736749,X12b,D21,C,27773,ZnCu,X12b_D21_C_ZnCu,2,7.15,15,74_D21_C,85.37652,53.346959999999996,0.34857,17.21538,0.43029,3.2877,0.42350999999999994,0.19835999999999998,0.19638,0.41811,0.42555
74,X12bP74D21F,M,6.6,13.75,NA,45.29280930736749,X12b,D21,F,26959,ZnCu,X12b_D21_F_ZnCu,3.14612803567824,7.15,15,74_D21_F,76.44111000000001,26.279339999999998,3.3755699999999997,11.311710000000001,4.71375,3.46746,0.3133000000000001,0.44450999999999996,1.38714,4.38795,13.72299
74,X12bP74D2F,M,6.6,13.75,NA,45.29280930736749,X12b,D2,F,18663,ZnCu,X12b_D2_F_ZnCu,1.69897000433602,7.15,15,74_D2_F,67.10328,37.36782,4.74618,28.2684,7.1676,6.96459,1.85026,0,1.88877,1.47366,0.5511900000000001
74,X12bP74D7F,M,6.6,13.75,NA,45.29280930736749,X12b,D7,F,20520,ZnCu,X12b_D7_F_ZnCu,2.74036268949424,7.15,15,74_D7_F,88.97694,39.884100000000004,4.53681,29.31096,6.72081,7.6731,3.08854,0,1.67007,3.0113399999999997,1.8727200000000002
77,X12bP77D0F,F,5.35,11.6,NA,37.140215041192185,X12b,D0,F,29383,Control,X12b_D0_F_Control,0,6.25,16,77_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,X12bP77D0Q,F,5.35,11.6,NA,37.140215041192185,X12b,D0,Q,42113,Control,X12b_D0_Q_Control,0,6.25,16,77_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
