sample_ID	env_medium	filename_1	filename_2	title
X12bP326D7F	feces	X12bP326D7F_R1.fq.gz	X12bP326D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP422D7F	feces	X12bP422D7F_R1.fq.gz	X12bP422D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP432D7F	feces	X12bP432D7F_R1.fq.gz	X12bP432D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP450D7F	feces	X12bP450D7F_R1.fq.gz	X12bP450D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP472D7F	feces	X12bP472D7F_R1.fq.gz	X12bP472D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP74D7F	feces	X12bP74D7F_R1.fq.gz	X12bP74D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP83D7F	feces	X12bP83D7F_R1.fq.gz	X12bP83D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P126iD50	ileal mucosa	X12P126iD50_R1.fq.gz	X12P126iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P152iD50	ileal mucosa	X12P152iD50_R1.fq.gz	X12P152iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P178iD50	ileal mucosa	X12P178iD50_R1.fq.gz	X12P178iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P211iD50	ileal mucosa	X12P211iD50_R1.fq.gz	X12P211iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P26iD50	ileal mucosa	X12P26iD50_R1.fq.gz	X12P26iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P348iD50	ileal mucosa	X12P348iD50_R1.fq.gz	X12P348iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P361iD50	ileal mucosa	X12P361iD50_R1.fq.gz	X12P361iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P378iD50	ileal mucosa	X12P378iD50_R1.fq.gz	X12P378iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P426iD50	ileal mucosa	X12P426iD50_R1.fq.gz	X12P426iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P52iD50	ileal mucosa	X12P52iD50_R1.fq.gz	X12P52iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P141iD50	ileal mucosa	X12P141iD50_R1.fq.gz	X12P141iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P144iD50	ileal mucosa	X12P144iD50_R1.fq.gz	X12P144iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P226iD50	ileal mucosa	X12P226iD50_R1.fq.gz	X12P226iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P228iD50	ileal mucosa	X12P228iD50_R1.fq.gz	X12P228iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P237iD50	ileal mucosa	X12P237iD50_R1.fq.gz	X12P237iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P253iD50	ileal mucosa	X12P253iD50_R1.fq.gz	X12P253iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P461iD50	ileal mucosa	X12P461iD50_R1.fq.gz	X12P461iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P6iD50	ileal mucosa	X12P6iD50_R1.fq.gz	X12P6iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P8iD50	ileal mucosa	X12P8iD50_R1.fq.gz	X12P8iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P122iD50	ileal mucosa	X12P122iD50_R1.fq.gz	X12P122iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P160iD50	ileal mucosa	X12P160iD50_R1.fq.gz	X12P160iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P191iD50	ileal mucosa	X12P191iD50_R1.fq.gz	X12P191iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P224iD50	ileal mucosa	X12P224iD50_R1.fq.gz	X12P224iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P337iD50	ileal mucosa	X12P337iD50_R1.fq.gz	X12P337iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P419iD50	ileal mucosa	X12P419iD50_R1.fq.gz	X12P419iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P458iD50	ileal mucosa	X12P458iD50_R1.fq.gz	X12P458iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P87iD50	ileal mucosa	X12P87iD50_R1.fq.gz	X12P87iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P138iD50	ileal mucosa	X12P138iD50_R1.fq.gz	X12P138iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P198iD50	ileal mucosa	X12P198iD50_R1.fq.gz	X12P198iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P22iD50	ileal mucosa	X12P22iD50_R1.fq.gz	X12P22iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P397iD50	ileal mucosa	X12P397iD50_R1.fq.gz	X12P397iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P43iD50	ileal mucosa	X12P43iD50_R1.fq.gz	X12P43iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P453iD50	ileal mucosa	X12P453iD50_R1.fq.gz	X12P453iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P469iD50	ileal mucosa	X12P469iD50_R1.fq.gz	X12P469iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P65iD50	ileal mucosa	X12P65iD50_R1.fq.gz	X12P65iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P181iD50	ileal mucosa	X12P181iD50_R1.fq.gz	X12P181iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P244iD50	ileal mucosa	X12P244iD50_R1.fq.gz	X12P244iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P355iD50	ileal mucosa	X12P355iD50_R1.fq.gz	X12P355iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P373iD50	ileal mucosa	X12P373iD50_R1.fq.gz	X12P373iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P392iD50	ileal mucosa	X12P392iD50_R1.fq.gz	X12P392iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P50iD50	ileal mucosa	X12P50iD50_R1.fq.gz	X12P50iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P93iD50	ileal mucosa	X12P93iD50_R1.fq.gz	X12P93iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P97iD50	ileal mucosa	X12P97iD50_R1.fq.gz	X12P97iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P219iD50	ileal mucosa	X12P219iD50_R1.fq.gz	X12P219iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P265iD50	ileal mucosa	X12P265iD50_R1.fq.gz	X12P265iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P295iD50	ileal mucosa	X12P295iD50_R1.fq.gz	X12P295iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P326iD50	ileal mucosa	X12P326iD50_R1.fq.gz	X12P326iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P422iD50	ileal mucosa	X12P422iD50_R1.fq.gz	X12P422iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P432iD50	ileal mucosa	X12P432iD50_R1.fq.gz	X12P432iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P450iD50	ileal mucosa	X12P450iD50_R1.fq.gz	X12P450iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P472iD50	ileal mucosa	X12P472iD50_R1.fq.gz	X12P472iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P74iD50	ileal mucosa	X12P74iD50_R1.fq.gz	X12P74iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12P83iD50	ileal mucosa	X12P83iD50_R1.fq.gz	X12P83iD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: ileal mucosa
X12bP126D0Q	fecal tetrathionate broth enrichment	X12bP126D0Q_R1.fq.gz	X12bP126D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP152D0Q	fecal tetrathionate broth enrichment	X12bP152D0Q_R1.fq.gz	X12bP152D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP178D0Q	fecal tetrathionate broth enrichment	X12bP178D0Q_R1.fq.gz	X12bP178D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP211D0Q	fecal tetrathionate broth enrichment	X12bP211D0Q_R1.fq.gz	X12bP211D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP26D0Q	fecal tetrathionate broth enrichment	X12bP26D0Q_R1.fq.gz	X12bP26D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP348D0Q	fecal tetrathionate broth enrichment	X12bP348D0Q_R1.fq.gz	X12bP348D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP361D0Q	fecal tetrathionate broth enrichment	X12bP361D0Q_R1.fq.gz	X12bP361D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP378D0Q	fecal tetrathionate broth enrichment	X12bP378D0Q_R1.fq.gz	X12bP378D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP426D0Q	fecal tetrathionate broth enrichment	X12bP426D0Q_R1.fq.gz	X12bP426D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP52D0Q	fecal tetrathionate broth enrichment	X12bP52D0Q_R1.fq.gz	X12bP52D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP141D0Q	fecal tetrathionate broth enrichment	X12bP141D0Q_R1.fq.gz	X12bP141D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP144D0Q	fecal tetrathionate broth enrichment	X12bP144D0Q_R1.fq.gz	X12bP144D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP226D0Q	fecal tetrathionate broth enrichment	X12bP226D0Q_R1.fq.gz	X12bP226D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP228D0Q	fecal tetrathionate broth enrichment	X12bP228D0Q_R1.fq.gz	X12bP228D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP240D0Q	fecal tetrathionate broth enrichment	X12bP240D0Q_R1.fq.gz	X12bP240D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP253D0Q	fecal tetrathionate broth enrichment	X12bP253D0Q_R1.fq.gz	X12bP253D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP461D0Q	fecal tetrathionate broth enrichment	X12bP461D0Q_R1.fq.gz	X12bP461D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP6D0Q	fecal tetrathionate broth enrichment	X12bP6D0Q_R1.fq.gz	X12bP6D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP8D0Q	fecal tetrathionate broth enrichment	X12bP8D0Q_R1.fq.gz	X12bP8D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP122D0Q	fecal tetrathionate broth enrichment	X12bP122D0Q_R1.fq.gz	X12bP122D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP160D0Q	fecal tetrathionate broth enrichment	X12bP160D0Q_R1.fq.gz	X12bP160D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP191D0Q	fecal tetrathionate broth enrichment	X12bP191D0Q_R1.fq.gz	X12bP191D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP224D0Q	fecal tetrathionate broth enrichment	X12bP224D0Q_R1.fq.gz	X12bP224D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP337D0Q	fecal tetrathionate broth enrichment	X12bP337D0Q_R1.fq.gz	X12bP337D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP345D0Q	fecal tetrathionate broth enrichment	X12bP345D0Q_R1.fq.gz	X12bP345D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP419D0Q	fecal tetrathionate broth enrichment	X12bP419D0Q_R1.fq.gz	X12bP419D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP458D0Q	fecal tetrathionate broth enrichment	X12bP458D0Q_R1.fq.gz	X12bP458D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP77D0Q	fecal tetrathionate broth enrichment	X12bP77D0Q_R1.fq.gz	X12bP77D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP87D0Q	fecal tetrathionate broth enrichment	X12bP87D0Q_R1.fq.gz	X12bP87D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP119D0Q	fecal tetrathionate broth enrichment	X12bP119D0Q_R1.fq.gz	X12bP119D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP138D0Q	fecal tetrathionate broth enrichment	X12bP138D0Q_R1.fq.gz	X12bP138D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP175D0Q	fecal tetrathionate broth enrichment	X12bP175D0Q_R1.fq.gz	X12bP175D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP198D0Q	fecal tetrathionate broth enrichment	X12bP198D0Q_R1.fq.gz	X12bP198D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP22D0Q	fecal tetrathionate broth enrichment	X12bP22D0Q_R1.fq.gz	X12bP22D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP397D0Q	fecal tetrathionate broth enrichment	X12bP397D0Q_R1.fq.gz	X12bP397D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP43D0Q	fecal tetrathionate broth enrichment	X12bP43D0Q_R1.fq.gz	X12bP43D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP65D0Q	fecal tetrathionate broth enrichment	X12bP65D0Q_R1.fq.gz	X12bP65D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP181D0Q	fecal tetrathionate broth enrichment	X12bP181D0Q_R1.fq.gz	X12bP181D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP244D0Q	fecal tetrathionate broth enrichment	X12bP244D0Q_R1.fq.gz	X12bP244D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP321D0Q	fecal tetrathionate broth enrichment	X12bP321D0Q_R1.fq.gz	X12bP321D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP355D0Q	fecal tetrathionate broth enrichment	X12bP355D0Q_R1.fq.gz	X12bP355D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP373D0Q	fecal tetrathionate broth enrichment	X12bP373D0Q_R1.fq.gz	X12bP373D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP392D0Q	fecal tetrathionate broth enrichment	X12bP392D0Q_R1.fq.gz	X12bP392D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP50D0Q	fecal tetrathionate broth enrichment	X12bP50D0Q_R1.fq.gz	X12bP50D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP93D0Q	fecal tetrathionate broth enrichment	X12bP93D0Q_R1.fq.gz	X12bP93D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP97D0Q	fecal tetrathionate broth enrichment	X12bP97D0Q_R1.fq.gz	X12bP97D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP219D0Q	fecal tetrathionate broth enrichment	X12bP219D0Q_R1.fq.gz	X12bP219D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP265D0Q	fecal tetrathionate broth enrichment	X12bP265D0Q_R1.fq.gz	X12bP265D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP295D0Q	fecal tetrathionate broth enrichment	X12bP295D0Q_R1.fq.gz	X12bP295D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP326D0Q	fecal tetrathionate broth enrichment	X12bP326D0Q_R1.fq.gz	X12bP326D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP422D0Q	fecal tetrathionate broth enrichment	X12bP422D0Q_R1.fq.gz	X12bP422D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP432D0Q	fecal tetrathionate broth enrichment	X12bP432D0Q_R1.fq.gz	X12bP432D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP450D0Q	fecal tetrathionate broth enrichment	X12bP450D0Q_R1.fq.gz	X12bP450D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP472D0Q	fecal tetrathionate broth enrichment	X12bP472D0Q_R1.fq.gz	X12bP472D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP74D0Q	fecal tetrathionate broth enrichment	X12bP74D0Q_R1.fq.gz	X12bP74D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12bP83D0Q	fecal tetrathionate broth enrichment	X12bP83D0Q_R1.fq.gz	X12bP83D0Q_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: fecal tetrathionate broth enrichment
X12P126XD50	cecal mucosa	X12P126XD50_R1.fq.gz	X12P126XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P152XD50	cecal mucosa	X12P152XD50_R1.fq.gz	X12P152XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P178XD50	cecal mucosa	X12P178XD50_R1.fq.gz	X12P178XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P211XD50	cecal mucosa	X12P211XD50_R1.fq.gz	X12P211XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P26XD50	cecal mucosa	X12P26XD50_R1.fq.gz	X12P26XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P348XD50	cecal mucosa	X12P348XD50_R1.fq.gz	X12P348XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P361XD50	cecal mucosa	X12P361XD50_R1.fq.gz	X12P361XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P378XD50	cecal mucosa	X12P378XD50_R1.fq.gz	X12P378XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P426XD50	cecal mucosa	X12P426XD50_R1.fq.gz	X12P426XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P52XD50	cecal mucosa	X12P52XD50_R1.fq.gz	X12P52XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P141XD50	cecal mucosa	X12P141XD50_R1.fq.gz	X12P141XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P144XD50	cecal mucosa	X12P144XD50_R1.fq.gz	X12P144XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P228XD50	cecal mucosa	X12P228XD50_R1.fq.gz	X12P228XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P237XD50	cecal mucosa	X12P237XD50_R1.fq.gz	X12P237XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P240XD50	cecal mucosa	X12P240XD50_R1.fq.gz	X12P240XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P253XD50	cecal mucosa	X12P253XD50_R1.fq.gz	X12P253XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P461XD50	cecal mucosa	X12P461XD50_R1.fq.gz	X12P461XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P6XD50	cecal mucosa	X12P6XD50_R1.fq.gz	X12P6XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P8XD50	cecal mucosa	X12P8XD50_R1.fq.gz	X12P8XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP122D21X	cecal mucosa	X12bP122D21X_R1.fq.gz	X12bP122D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP160D21X	cecal mucosa	X12bP160D21X_R1.fq.gz	X12bP160D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP191D21X	cecal mucosa	X12bP191D21X_R1.fq.gz	X12bP191D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
